Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 Female,0.005394,0.006882,1.005408574,0.991937954,1.019062,0.089664,0.06195,1.009006719,0.996829238,1.021333,0.000327,0.000814,1.004194372,0.983895062,1.024912,-0.000165,0.000857,0.998928075,0.988080922,1.009894
Age 11-60 Male,0.005348,0.007221,1.005362326,0.991233492,1.019693,0.019945,0.065325,1.00199649,0.989249009,1.014908,0.000753,0.000859,1.009684999,0.988158477,1.03168,-0.000149,0.000898,0.999031969,0.987667654,1.010527
Age 60+All,-0.004939,0.008262,0.995073177,0.979089207,1.011318,-0.001984,0.07243,0.99980162,0.985708428,1.014096,0.001128,0.000977,1.014543137,0.989977982,1.039718,-0.00032,0.001034,0.997922162,0.98486258,1.011155
Age 60+ Female,-0.00501,0.008686,0.995002529,0.978206428,1.012087,-0.000189,0.076295,0.9999811,0.985138814,1.015047,0.001281,0.001028,1.016531965,0.990650319,1.04309,-0.000393,0.001088,0.99744876,0.983718382,1.011371
Age 60+ Male,-0.004758,0.009319,0.995253301,0.977239772,1.013599,-0.004341,0.081454,0.999565994,0.983734649,1.015652,0.000896,0.001101,1.011534819,0.983976674,1.039865,-0.000199,0.001164,0.998707336,0.984006418,1.013628
All: LAG 13,-0.010332,0.006052,0.989721192,0.978050553,1.001531,-0.090462,0.054729,0.990994594,0.980421121,1.001682,0.001266,0.000732,1.01633681,0.997842714,1.035174,-0.00079,0.000752,0.994878162,0.985392264,1.004455
Female,-0.011876,0.006601,0.988194241,0.975491376,1.001063,-0.102413,0.059786,0.989810964,0.978279995,1.001478,0.001605,0.0008,1.020756481,1.000473712,1.04145,-0.000842,0.00082,0.99454195,0.98420625,1.004986
Male,-0.008184,0.006636,0.991849398,0.979032382,1.004834,-0.074529,0.05989,0.992574804,0.980991641,1.004295,0.000824,0.000801,1.010603018,0.990497152,1.031117,-0.000711,0.000824,0.995389163,0.984994462,1.005894
Warm All,0.001309,0.005123,1.001309857,0.991305934,1.011415,-0.038925,0.060781,0.996115066,0.984318677,1.008053,0.000544,0.000603,1.006987499,0.991868378,1.022337,0.000167,0.000706,1.001086089,0.992122253,1.010131
Warm Female,0.000729,0.005711,1.000729266,0.989590003,1.011994,-0.095098,0.067811,0.990535275,0.977457217,1.003788,0.001291,0.000673,1.01666209,0.999640641,1.033973,0.000257,0.000787,1.001671896,0.991678933,1.011766
Warm Male,0.002261,0.00569,1.002263558,0.991148012,1.013504,0.037148,0.067423,1.003721708,0.990544875,1.017074,-0.000437,0.000667,0.994422015,0.977920113,1.011202,0.000074,0.000785,1.000481116,0.990525271,1.010537
Cold All,-0.021041,0.007153,0.979178817,0.965546632,0.993003,-0.108306,0.051529,0.98922784,0.979287234,0.999269,0.00248,0.000911,1.032253215,1.008928455,1.056117,-0.001698,0.00079,0.989023684,0.979119481,0.999028
Cold Female,-0.023455,0.007683,0.97681793,0.962218542,0.991639,-0.096281,0.055385,0.990418102,0.979724803,1.001228,0.002198,0.00098,1.02853391,1.003554462,1.054135,-0.001912,0.000849,0.987648909,0.977023807,0.99839
Cold Male,-0.017857,0.007775,0.982301491,0.96744568,0.997385,-0.124518,0.055955,0.987625403,0.976853116,0.998516,0.002859,0.000988,1.037273048,1.011878249,1.063305,-0.001419,0.000858,0.990818906,0.980047323,1.001709
Age 0-10 All,-0.017324,0.014519,0.982825198,0.95525091,1.011195,-0.268628,0.134744,0.973494796,0.948121497,0.999547,0.002039,0.001692,1.026442767,0.983783235,1.070952,-0.002348,0.001828,0.984853874,0.962182902,1.008059
Age 0-10 Female,-0.020927,0.020911,0.97929045,0.939965074,1.020261,-0.219367,0.189839,0.97830216,0.942569951,1.015389,0.003756,0.002425,1.049251235,0.987319484,1.115068,-0.00176,0.002628,0.988625188,0.956073276,1.022285
Age 0-10 Male,-0.014158,0.01886,0.985941753,0.950161223,1.02307,-0.317772,0.178305,0.968722389,0.935452434,1.003176,0.00066,0.002205,1.008483785,0.954210445,1.065844,-0.002806,0.002379,0.981926324,0.952612127,1.012143
Age 11-60 All,-0.003994,0.005281,0.996013965,0.985757636,1.006377,-0.058437,0.047799,0.994173341,0.984902819,1.003531,0.000445,0.000633,1.005712253,0.989866984,1.021811,-0.000996,0.000656,0.993546911,0.985278004,1.001885
Age 11-60 Female,-0.005978,0.00687,0.994039833,0.9807446,1.007515,-0.030584,0.062196,0.996946272,0.984866858,1.009174,0.00037,0.000822,1.004747233,0.984239186,1.025683,-0.001377,0.000853,0.991089436,0.98037736,1.001919
Age 11-60 Male,-0.001779,0.007196,0.998222581,0.984242312,1.012401,-0.089403,0.065107,0.991099546,0.978532506,1.003828,0.000542,0.000863,1.006961721,0.985394368,1.029001,-0.000572,0.000894,0.996288903,0.985005987,1.007701
Age 60+All,-0.013196,0.008189,0.986890685,0.971177098,1.002859,-0.097366,0.073901,0.990310647,0.976069783,1.004759,0.00167,0.000998,1.021606103,0.996344872,1.047508,-0.000591,0.001017,0.996165869,0.983342221,1.009157
Age 60+ Female,-0.014143,0.008611,0.985956542,0.969455641,1.002738,-0.13041,0.07797,0.987043665,0.972074219,1.002244,0.002098,0.001052,1.027218229,1.000461931,1.05469,-0.000559,0.00107,0.996373093,0.982882891,1.010048
Age 60+ Male,-0.011651,0.009238,0.98841661,0.970680915,1.006476,-0.047512,0.08292,0.995260069,0.979215518,1.011568,0.001028,0.001122,1.013245353,0.98512146,1.042172,-0.000626,0.001145,0.995939267,0.981516652,1.010574
All: LAG 14,-0.01253,0.006012,0.987548174,0.975979673,0.999254,-0.103195,0.055089,0.989733563,0.979104457,1.000478,0.001725,0.000734,1.022325567,1.003672134,1.041326,-0.000562,0.00074,0.996353664,0.987004579,1.005791
Female,-0.01633,0.006553,0.983802612,0.971247569,0.99652,-0.123838,0.060081,0.987692564,0.976129833,0.999392,0.001867,0.000801,1.024185436,1.003809349,1.044975,-0.000787,0.000806,0.994897562,0.984733788,1.005166
Male,-0.007429,0.006605,0.992598527,0.979831364,1.005532,-0.075569,0.060475,0.992471582,0.980777161,1.004305,0.001537,0.000805,1.019868401,0.999477896,1.040675,-0.000258,0.000814,0.998324405,0.988024919,1.008731
Warm All,-0.011026,0.00514,0.989034564,0.979120656,0.999049,-0.174756,0.059997,0.982676213,0.971188197,0.9943,0.001086,0.000609,1.013997865,0.998623157,1.029609,-0.001458,0.0007,0.990567765,0.981773155,0.999441
Warm Female,-0.016096,0.005732,0.984032848,0.973039385,0.995151,-0.242483,0.066894,0.976043328,0.963329733,0.988925,0.001055,0.000681,1.013595591,0.996425476,1.031062,-0.001849,0.000781,0.988053434,0.978271109,0.997934
Warm Male,-0.004215,0.005718,0.995793871,0.984696034,1.007017,-0.083952,0.06676,0.991639941,0.978748896,1.004701,0.001129,0.000675,1.014556123,0.997519881,1.031883,-0.000932,0.000779,0.993960313,0.984144582,1.003874
Cold All,-0.01091,0.006992,0.989149298,0.975686142,1.002798,-0.05522,0.052159,0.994493218,0.984378143,1.004712,0.002527,0.000901,1.032874405,1.009788913,1.056488,0.000188,0.000771,1.001222747,0.991436339,1.011106
Cold Female,-0.012695,0.007497,0.987385242,0.972982561,1.002001,-0.050359,0.055934,0.994976759,0.98412834,1.005945,0.002958,0.000966,1.038588313,1.013720668,1.064066,0.000064,0.000826,1.000416087,0.989943666,1.010999
Cold Male,-0.008535,0.007621,0.99150132,0.976801168,1.006423,-0.061782,0.056842,0.993840846,0.982829884,1.004975,0.001952,0.000982,1.025300356,1.000349245,1.050874,0.000353,0.000841,1.002297134,0.991615508,1.013094
Age 0-10 All,-0.013176,0.01444,0.986910423,0.959370058,1.015241,-0.17961,0.134271,0.982199337,0.95668785,1.008391,0.00106,0.001693,1.013660463,0.971507797,1.057642,-0.00222,0.001808,0.985673613,0.96322917,1.008641
Age 0-10 Female,-0.019129,0.020764,0.981052798,0.941928,1.021803,-0.1917,0.189252,0.981012576,0.945290121,1.018085,0.001634,0.002433,1.021135456,0.960670401,1.085406,-0.001435,0.002592,0.990715866,0.958534637,1.023978
Age 0-10 Male,-0.008135,0.018785,0.991898,0.956041841,1.029099,-0.170159,0.177756,0.983128053,0.949465508,1.017984,0.000607,0.002203,1.007799862,0.953611175,1.065068,-0.002871,0.002358,0.981511548,0.952464522,1.011444
Age 11-60 All,-0.010396,0.005288,0.989657852,0.979453535,0.999968,-0.138366,0.047952,0.986258686,0.977032666,0.995572,0.001434,0.000633,1.018524692,1.00247756,1.034829,-0.000973,0.000655,0.993695458,0.985437869,1.002022
Age 11-60 Female,-0.017128,0.00686,0.98301785,0.969889046,0.996324,-0.143265,0.062257,0.985775636,0.973819927,0.997878,0.000986,0.00082,1.012700778,0.992080168,1.03375,-0.001526,0.000849,0.990130031,0.979478237,1.000898
Age 11-60 Male,-0.002859,0.007229,0.997145083,0.983116314,1.011374,-0.132739,0.065578,0.98681381,0.974211174,0.999579,0.001938,0.000867,1.025116639,1.003059776,1.047659,-0.00035,0.000895,0.997727586,0.986415809,1.009169
Age 60+All,-0.01343,0.008106,0.98665978,0.971107836,1.002461,-0.079104,0.074584,0.992120805,0.977723016,1.006731,0.001951,0.001003,1.025287232,0.999809554,1.051414,-0.000254,0.000994,0.998350362,0.985787406,1.011073
Age 60+ Female,-0.015689,0.008529,0.984433431,0.968113603,1.001028,-0.111018,0.078571,0.988959598,0.973846373,1.004307,0.002332,0.001056,1.030299565,1.003362312,1.05796,-0.000431,0.001045,0.997202421,0.984014349,1.010567
Age 60+ Male,-0.009984,0.00914,0.990065675,0.972487166,1.007962,-0.03042,0.083932,0.996962622,0.980696082,1.013499,0.001371,0.001129,1.017703685,0.989282296,1.046942,0.000018,0.00112,1.000117007,0.985947866,1.01449
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,0.022275,0.004041,1.033976967,1.021765445,1.046334,0.005187,0.000707,1.046703394,1.034017049,1.059545,-0.000019,0.000467,0.999639065,0.98240456,1.017176,0.003755,0.003651,1.004516167,0.995927165,1.013179
Female,0.024777,0.004402,1.037864773,1.024519395,1.051384,0.005628,0.000769,1.050773332,1.036928199,1.064803,0.000126,0.00051,1.002396868,0.983538594,1.021617,0.00387,0.003961,1.0046548,0.995338626,1.014058
Male,0.018979,0.004442,1.028877601,1.015528351,1.042402,0.004601,0.000778,1.041319647,1.027439573,1.055387,-0.000206,0.000511,0.99609365,0.977317564,1.01523,0.003619,0.00403,1.004352244,0.994877405,1.013917
Warm All,0.015443,0.003373,1.023434881,1.013336022,1.033634,0.004637,0.000727,1.041649589,1.028669587,1.054793,0.000431,0.000336,1.008222622,0.995685693,1.020917,0.011644,0.003789,1.014070876,1.005073901,1.023148
Warm Female,0.018374,0.00376,1.027944318,1.016643587,1.039371,0.005381,0.000808,1.048491852,1.033981016,1.063206,0.000572,0.000376,1.010927271,0.996870667,1.025182,0.010234,0.004213,1.012356519,1.002374639,1.022438
Warm Male,0.011571,0.003758,1.017507999,1.006327917,1.028812,0.003637,0.000814,1.032523287,1.018128083,1.047122,0.00025,0.000372,1.004761299,0.990938029,1.018777,0.013595,0.004232,1.0164478,1.006380606,1.026616
Cold All,0.0317,0.004865,1.048698635,1.033805754,1.063806,0.005415,0.000696,1.048805607,1.036290378,1.061472,-0.001582,0.000788,0.970389249,0.942326822,0.999287,-0.000439,0.003572,0.999473339,0.991111594,1.007906
Cold Female,0.033432,0.005219,1.051426696,1.035416892,1.067684,0.005687,0.000748,1.051319035,1.037842559,1.064971,-0.001537,0.000843,0.971219287,0.941203108,1.002193,0.000407,0.003814,1.000488519,0.991553744,1.009504
Cold Male,0.029395,0.005287,1.04507902,1.028960141,1.06145,0.005055,0.000756,1.045488249,1.031944113,1.05921,-0.001643,0.000858,0.96926522,0.938784881,1.000735,-0.001606,0.003899,0.998074656,0.988963704,1.00727
Age 0-10 All,0.013095,0.009723,1.019836683,0.991096751,1.04941,0.001413,0.00175,1.012512029,0.982406996,1.04354,0.001639,0.001065,1.031630954,0.991516589,1.073368,0.005357,0.009127,1.006449107,0.985074207,1.028288
Age 0-10 Female,0.028737,0.014084,1.044048036,1.001699983,1.088186,0.004148,0.002501,1.037176793,0.993387114,1.082897,0.002619,0.001556,1.051019873,0.991848961,1.113721,0.005636,0.013207,1.006786122,0.975993196,1.038551
Age 0-10 Male,0.000272,0.012598,1.000408083,0.964032646,1.038156,-0.000959,0.002292,0.99159631,0.953160841,1.031582,0.000878,0.001371,1.016821922,0.966210036,1.070085,0.004841,0.011836,1.005826106,0.978211796,1.03422
Age 11-60 All,0.010428,0.003558,1.015764976,1.005194927,1.026446,0.002595,0.000627,1.023098738,1.012094053,1.034223,-0.000146,0.000404,0.997229844,0.982338859,1.012347,0.003564,0.00324,1.004285959,0.996661904,1.011968
Age 11-60 Female,0.010169,0.004626,1.015370428,1.001654427,1.029274,0.002337,0.000815,1.020778529,1.006529706,1.035229,0.000054,0.000526,1.001026527,0.981608977,1.020828,0.005028,0.004202,1.006051839,0.996157896,1.016044
Age 11-60 Male,0.010694,0.004858,1.016170348,1.001760027,1.030788,0.002879,0.000857,1.025658864,1.01060955,1.040932,-0.00037,0.000551,0.992994653,0.972826779,1.013581,0.001931,0.004434,1.002319887,0.991921242,1.012828
Age 60+All,0.029215,0.005449,1.044796887,1.028192535,1.061669,0.006741,0.000949,1.061115592,1.043888255,1.078627,-0.000029,0.000636,0.999449152,0.976055685,1.023403,0.003894,0.004882,1.004683735,0.993213469,1.016286
Age 60+ Female,0.031453,0.005733,1.048310164,1.03078895,1.066129,0.007184,0.000999,1.065260319,1.047062315,1.083775,0.000064,0.00067,1.00121674,0.976544655,1.026512,0.003443,0.005118,1.004140147,0.992125234,1.016301
Age 60+ Male,0.02586,0.00614,1.039552155,1.020954935,1.058488,0.006078,0.001068,1.054942644,1.035687581,1.074556,-0.000166,0.000715,0.996850969,0.970658473,1.02375,0.00459,0.005527,1.005523197,0.992536487,1.01868
All: LAG 1,0.010769,0.004101,1.016284673,1.004104962,1.028612,0.002116,0.000722,1.018795248,1.006186804,1.031562,0.000429,0.000471,1.00818431,0.990654899,1.026024,0.002723,0.003675,1.003272944,0.994638425,1.011982
Female,0.011795,0.004469,1.017849939,1.004564024,1.031312,0.002115,0.000786,1.018786283,1.00506787,1.032692,0.000684,0.000514,1.013080815,0.993873484,1.032659,0.002879,0.003984,1.003460775,0.994101895,1.012908
Male,0.009403,0.004501,1.014204438,1.00087194,1.027715,0.002118,0.000792,1.018813179,1.004990395,1.032826,0.00009,0.000516,1.001711463,0.982646497,1.021146,0.002521,0.004061,1.003029781,0.993494978,1.012656
Warm All,0.008347,0.003429,1.01259921,1.002442217,1.022859,0.001794,0.000747,1.015912476,1.002907162,1.029086,0.000612,0.000339,1.011695868,0.999004136,1.024549,0.003942,0.003828,1.004741606,0.995736061,1.013829
Warm Female,0.009289,0.003826,1.014031024,1.002688668,1.025502,0.001585,0.000832,1.014045727,0.999597745,1.028703,0.000892,0.000379,1.017092432,1.00283806,1.031549,0.002949,0.004253,1.003545069,0.993556592,1.013634
Warm Male,0.007076,0.003816,1.010670528,0.999395143,1.022073,0.002072,0.000832,1.018400847,1.003890814,1.033121,0.000241,0.000376,1.0045895,0.99062102,1.018755,0.005327,0.004283,1.006412875,0.996325551,1.016602
Cold All,0.013916,0.004925,1.021093386,1.006414988,1.035986,0.002259,0.000709,1.020078107,1.007679707,1.032629,-0.000233,0.000796,0.995582785,0.966503808,1.025537,0.002626,0.003589,1.00315617,0.99472384,1.01166
Cold Female,0.014423,0.005276,1.021870223,1.006141844,1.037844,0.002341,0.00076,1.020814461,1.007520458,1.034284,-0.000228,0.000851,0.99567737,0.964617876,1.027737,0.003091,0.003824,1.003716088,0.994729092,1.012784
Cold Male,0.01329,0.00535,1.020135029,1.004214858,1.036308,0.002156,0.00077,1.019153927,1.005708069,1.03278,-0.000237,0.000867,0.995507123,0.963878451,1.028174,0.002012,0.003927,1.002417317,0.993201312,1.011719
Age 0-10 All,0.019806,0.009691,1.030154715,1.001218201,1.059928,0.002208,0.001744,1.019620399,0.9894064,1.050757,0.002449,0.001069,1.047630555,1.00674408,1.090178,0.009921,0.009131,1.011976349,0.990474743,1.033945
Age 0-10 Female,0.022418,0.014106,1.034198779,0.992186049,1.07799,0.002099,0.002512,1.018642848,0.975450585,1.063748,0.003106,0.00156,1.060790092,1.000920023,1.124241,0.006961,0.013196,1.008388185,0.977571551,1.040176
Age 0-10 Male,0.01791,0.012516,1.027229117,0.99011712,1.065732,0.002321,0.002271,1.020634814,0.981429194,1.061407,0.001952,0.001378,1.037784342,0.98587203,1.09243,0.012402,0.01186,1.014993694,0.987071974,1.043705
Age 11-60 All,-0.000287,0.003577,0.999569593,0.989112819,1.010137,-0.000013,0.000633,0.999885607,0.98902825,1.010862,-0.000052,0.000405,0.999012488,0.984058237,1.014194,0.000366,0.003282,1.000439296,0.992746371,1.008192
Age 11-60 Female,-0.001716,0.004647,0.99742931,0.983894916,1.01115,-0.00051,0.000821,0.995522056,0.981524201,1.00972,0.000112,0.000526,1.002130266,0.982691307,1.021954,0.00239,0.004251,1.002872117,0.992895009,1.012949
Age 11-60 Male,0.001334,0.00489,1.002003003,0.987700663,1.016512,0.000547,0.000866,1.004825204,0.989927899,1.019947,-0.000232,0.000554,0.995601701,0.975271915,1.016355,-0.001883,0.004501,0.997742951,0.987236205,1.008362
Age 60+All,0.016264,0.005548,1.024696017,1.008117651,1.041547,0.003239,0.000972,1.028913303,1.011807306,1.046309,0.000584,0.000644,1.011157789,0.987196116,1.035701,0.003706,0.004897,1.004457103,0.992954393,1.016093
Age 60+ Female,0.017732,0.005834,1.026954884,1.009490795,1.044721,0.00333,0.001023,1.029737587,1.011727531,1.048068,0.000863,0.000677,1.016532169,0.991224254,1.042486,0.003134,0.00513,1.003767881,0.991729431,1.015952
Age 60+ Male,0.014044,0.00625,1.021289455,1.002694624,1.040229,0.003104,0.001094,1.02769168,1.008481655,1.047268,0.000162,0.000724,1.003082742,0.9763992,1.030496,0.004611,0.005547,1.005548536,0.992514811,1.018753
All: LAG 2,0.005632,0.004136,1.008483785,0.99629504,1.020822,0.001073,0.000727,1.00948712,0.996907894,1.022225,0.000256,0.000473,1.004875848,0.987330423,1.022733,0.001305,0.00366,1.001567227,0.992982419,1.010226
Female,0.006767,0.004511,1.010202191,0.996892997,1.023689,0.000947,0.000792,1.008368421,0.994687346,1.022238,0.000669,0.000517,1.012792128,0.993479273,1.03248,0.002204,0.003968,1.002648301,0.993334378,1.01205
Male,0.004136,0.004535,1.006223285,0.99289645,1.019729,0.001242,0.000798,1.010989546,0.997169709,1.025001,-0.000286,0.000517,0.994580737,0.975615154,1.013915,0.000089,0.004045,1.000106806,0.990637068,1.009667
Warm All,0.00714,0.003464,1.010767557,1.000525978,1.021114,0.000791,0.000761,1.006985083,0.993854036,1.02029,0.000899,0.000339,1.017227714,1.004466586,1.030151,0.003077,0.003859,1.003699225,0.9946305,1.012851
Warm Female,0.009512,0.003872,1.014370274,1.002888484,1.025984,0.000581,0.00085,1.005125893,0.990497437,1.01997,0.001436,0.000379,1.027659617,1.013257147,1.042267,0.005225,0.004289,1.006289698,0.99618955,1.016492
Warm Male,0.003988,0.003847,1.005999928,0.99468599,1.017443,0.001063,0.000846,1.009398289,0.994776283,1.024235,0.000195,0.000376,1.003711872,0.989755595,1.017865,0.000157,0.004319,1.000188418,0.990079647,1.0104
Cold All,0.003509,0.004978,1.005277377,0.990671959,1.020098,0.001296,0.000713,1.011470083,0.999107375,1.023986,-0.002433,0.000811,0.954825192,0.926419021,0.984102,0.000655,0.003552,1.000786309,0.992460263,1.009182
Cold Female,0.002178,0.005329,1.003272342,0.987676306,1.019115,0.001108,0.000763,1.00979809,0.996595983,1.023175,-0.002498,0.00087,0.953646711,0.923244853,0.98505,0.000517,0.003783,1.000620592,0.991756946,1.009563
Cold Male,0.005351,0.005415,1.008058799,0.992137473,1.024236,0.001555,0.000775,1.013778054,1.00031685,1.02742,-0.002342,0.000881,0.956477513,0.925606167,0.988378,0.000861,0.00389,1.001033734,0.991916766,1.010234
Age 0-10 All,0.015152,0.009678,1.022988249,0.994291038,1.052514,0.001665,0.001743,1.014759867,0.984706882,1.04573,0.001931,0.001066,1.037370348,0.996995682,1.07938,0.00098,0.009192,1.001176692,0.979763969,1.023057
Age 0-10 Female,0.017203,0.014083,1.026140318,0.984521522,1.069518,0.001167,0.002513,1.010322513,0.967466361,1.055077,0.002829,0.001556,1.055221819,0.995814344,1.118173,0.005977,0.01329,1.007198183,0.976202065,1.039178
Age 0-10 Male,0.013492,0.012475,1.020444177,0.983695875,1.058565,0.00206,0.002263,1.01829331,0.979312755,1.058825,0.001232,0.001371,1.023684117,0.972730669,1.077307,-0.003384,0.01191,0.995947434,0.968435767,1.024241
Age 11-60 All,-0.004803,0.003596,0.99282139,0.982380334,1.003373,-0.000902,0.000635,0.99209382,0.981287219,1.003019,-0.00023,0.000407,0.995639535,0.980662731,1.010845,-0.003519,0.003274,0.995786103,0.988147552,1.003484
Age 11-60 Female,-0.001159,0.004674,0.99826301,0.98463914,1.012075,-0.000658,0.000825,0.994226332,0.98017907,1.008475,0.0004,0.000529,1.007628953,0.98797295,1.027676,-0.000987,0.00423,0.998816301,0.988928386,1.008803
Age 11-60 Male,-0.008801,0.004905,0.986885258,0.972755805,1.00122,-0.001166,0.000868,0.989791662,0.975083604,1.004722,-0.000922,0.000554,0.982634548,0.962569546,1.003118,-0.006399,0.004497,0.992350607,0.981909883,1.002902
Age 60+All,0.010702,0.005612,1.016182542,0.99955382,1.033088,0.002087,0.000982,1.018535285,1.001429084,1.035934,0.000418,0.000647,1.007973621,0.983977469,1.032555,0.003865,0.004874,1.004648772,0.993197594,1.016232
Age 60+ Female,0.010072,0.005904,1.015222703,0.997752769,1.032999,0.001684,0.001034,1.014929549,0.996989309,1.033193,0.000701,0.000681,1.013408093,0.988030768,1.039437,0.003596,0.005112,1.004324524,0.992321408,1.016473
Age 60+ Male,0.011663,0.006322,1.017648425,0.998908416,1.03674,0.002695,0.001105,1.023999461,1.00466782,1.043703,-0.000007,0.000727,0.999867009,0.973160283,1.027307,0.004288,0.005517,1.005158861,0.992200194,1.018287
All: LAG 3,0.000591,0.004125,1.000886893,0.988821944,1.013099,0.000527,0.00072,1.00464837,0.992249233,1.017202,-0.00042,0.000472,0.992051756,0.974766543,1.009643,-0.000703,0.003671,0.999156756,0.990566981,1.007821
Female,0.002941,0.004499,1.004421245,0.991223183,1.017795,0.000799,0.000785,1.007055977,0.993512654,1.020784,-0.000133,0.000515,0.99747619,0.978528271,1.016791,-0.000471,0.00399,0.99943496,0.990099654,1.008858
Male,-0.002515,0.004518,0.996234607,0.9830892,1.009556,0.000166,0.00079,1.001461867,0.987908576,1.015201,-0.000795,0.000515,0.985008508,0.966297424,1.004082,-0.000997,0.004041,0.998804315,0.989356218,1.008343
Warm All,0.002306,0.003474,1.003464989,0.993268201,1.013766,-0.000142,0.000759,0.99875118,0.985761508,1.011912,0.000487,0.000339,1.009295941,0.996634317,1.022118,-0.005366,0.003972,0.993581487,0.984342529,1.002907
Warm Female,0.005632,0.003877,1.008483785,0.997053968,1.020045,0.000322,0.000846,1.002837618,0.98831065,1.017578,0.000857,0.000379,1.016416291,1.002171394,1.030864,-0.004137,0.004426,0.995047902,0.98474323,1.00546
Warm Male,-0.00209,0.003855,0.996869909,0.985635469,1.008232,-0.000765,0.000845,0.993290609,0.978918821,1.007873,0.000004,0.000376,1.000076003,0.986170282,1.014178,-0.006957,0.004421,0.991686351,0.981428032,1.002052
Cold All,-0.003447,0.004953,0.994842844,0.980461088,1.009436,0.000772,0.000706,1.006816729,0.994630977,1.019152,-0.004275,0.000807,0.921986221,0.894690277,0.950115,0.001691,0.003507,1.00203126,0.993800036,1.010331
Cold Female,-0.002834,0.005312,0.995758023,0.980327794,1.011431,0.000869,0.000757,1.007676515,0.994605069,1.02092,-0.004287,0.000866,0.921776032,0.892523139,0.951988,0.001139,0.003746,1.001367734,0.992583844,1.010229
Cold Male,-0.004266,0.005377,0.99362143,0.978037389,1.009454,0.000643,0.000766,1.005674439,0.992474889,1.01905,-0.004259,0.000876,0.922266548,0.892665597,0.952849,0.002433,0.003829,1.002923866,0.993932275,1.011997
Age 0-10 All,0.007038,0.009699,1.010612922,0.982202225,1.039845,0.002302,0.001736,1.020464178,0.99036182,1.051482,-0.000584,0.001075,0.988965334,0.950156092,1.02936,0.000688,0.009122,1.000825941,0.979581985,1.022531
Age 0-10 Female,0.016013,0.014074,1.024310292,0.982791723,1.067583,0.004321,0.002505,1.038756994,0.994831961,1.084621,-0.000482,0.001553,0.990883807,0.935202945,1.04988,0.002055,0.013067,1.002469043,0.972128206,1.033757
Age 0-10 Male,-0.000187,0.012525,0.999719539,0.963575918,1.037219,0.000652,0.002253,1.005754092,0.967420388,1.045607,-0.000674,0.001394,0.987275648,0.937331229,1.039881,-0.000557,0.011913,0.999331823,0.971719811,1.027728
Age 11-60 All,-0.006753,0.003589,0.989921631,0.979531229,1.000422,-0.000769,0.000633,0.993255646,0.982470281,1.004159,-0.000835,0.000406,0.984260186,0.969490658,0.999255,-0.000726,0.003275,0.999129179,0.991462652,1.006855
Age 11-60 Female,-0.005712,0.004667,0.991468601,0.977957584,1.005166,-0.000797,0.000822,0.993010938,0.979031505,1.00719,-0.000559,0.000529,0.989435204,0.970134109,1.00912,-0.001275,0.004246,0.99847117,0.98854947,1.008492
Age 11-60 Male,-0.007893,0.004898,0.988230311,0.974101647,1.002564,-0.000737,0.000866,0.993535386,0.978805461,1.008487,-0.001136,0.000552,0.978647268,0.958735088,0.998973,-0.000098,0.004482,0.999882407,0.989397345,1.010479
Age 60+All,0.004072,0.005589,1.006126692,0.989729446,1.022796,0.001081,0.000969,1.00955819,0.99282535,1.026573,-0.000174,0.000644,0.996699459,0.973080409,1.020892,-0.000673,0.004896,0.999192726,0.987752625,1.010765
Age 60+ Female,0.006365,0.005885,1.009593223,0.992275588,1.027213,0.001356,0.001021,1.01200428,0.994338678,1.029984,0.000101,0.000679,1.001920842,0.976903933,1.027578,-0.000102,0.005149,0.999877607,0.987841669,1.01206
Age 60+ Male,0.00064,0.006285,1.000960461,0.982634646,1.019628,0.000667,0.001089,1.00588686,0.987169549,1.024959,-0.000582,0.000723,0.989002915,0.962729769,1.015993,-0.001509,0.005516,0.998190839,0.985324321,1.011225
All: LAG 4,0.002676,0.004122,1.004022067,0.991928074,1.016264,0.000513,0.000723,1.004524605,0.99207566,1.01713,0.000106,0.000468,1.002016029,0.984703873,1.019633,0.000653,0.003669,1.000783907,0.992184811,1.009458
Female,0.00368,0.004492,1.005535263,0.992342985,1.018903,0.000441,0.000787,1.00388834,0.990353453,1.017608,0.000425,0.000511,1.008107691,0.989105144,1.027475,0.001067,0.003982,1.00128122,0.991947334,1.010703
Male,0.001349,0.004521,1.002025549,0.988795009,1.015433,0.000612,0.000794,1.005400128,0.991725115,1.019264,-0.000317,0.000513,0.993995102,0.975185939,1.013167,0.0001,0.004047,1.000120007,0.990645484,1.009685
